,File,Folder
332,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\Jan\Walmart_$99.09+$292.56 receipts.pdf,admin
333,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\Jan\Walmart_01192023145333.pdf,admin
334,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\Jan\Water heater order_ Jan 28.pdf,admin
335,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\Jan\Xerox Scan_02082023112216.pdf,admin
336,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Amlaku Invoice, TheFax - Invoice.pdf",admin
337,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Amlaku translation.pdf,admin
338,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Amlaku_TheFax - Invoice-updated.pdf,comm
339,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Aseel Reimb.pdf,admin
340,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\CC statements_Feb8-Mar10.pdf,comm
341,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Chair rental _3_7.pdf,admin
342,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\CHFA motel invoice.pdf,motel
343,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\CHFA_March Invoice.pdf,admin
344,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Colorado Cookie Company_3_7.pdf,admin
345,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Comcast Payment.pdf,admin
346,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Deep Water Emergency Services_West Motel Metigation .pdf,motel
347,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Dominos_Sabe_s goodbye lunch.pdf,admin
348,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Facebook 2023-03-04T09-38 Transaction #5891067067675294-11713910.pdf,comm
349,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Facebook 2023-03-05T15-03 Transaction #5867591796689489-11722973.pdf,comm
350,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Facebook 2023-03-06T18-18 Transaction #5994712100644131-11732308.pdf,comm
351,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Facebook Ad- Receipt .pdf,comm
352,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Fax Mailing Invoice_211322.pdf,admin
353,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Feb Invoice.pdf,admin
354,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Food Pantry 3_16.pdf,admin
355,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Hampden Press_1-31_22 invoice.pdf,admin
356,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Hampden Press_2_22_23 .pdf,admin
357,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Hampden Press_2_22_23.pdf,admin
358,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Hampden Press_3_29_23.pdf,admin
359,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Hampden Press_3_2_23.pdf,admin
360,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Hunger Free Colorado.pdf,admin
361,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Instagram Ad- Receipt.pdf,comm
362,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Invoice_Taylor_Roth_and_Company_PLLC_13796.pdf,admin
363,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Latino community loan_March.pdf,rso
364,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\March 2023 CC Statement.pdf,comm
365,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\MHYC_March Rent Payment.pdf,admin
366,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Mile High Youth Corp _March rent.pdf,admin
367,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Mile High Youth Corps_ March invoice.pdf,admin
368,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Monica library mtg lunch_march 13.pdf,admin
369,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Monica Q1_2023 Reimb.pdf,admin
370,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Motel Building Permit Application Fee.pdf,motel
371,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Motel manager paycheck 3_15.pdf,motel
372,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Motel manager paycheck 3_31.pdf,motel
373,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Motel Manager Reinbursment.pdf,motel
374,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Pacific Lodging Supply_3_6.pdf,motel
375,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\PAYMENT_ADVICE.pdf,admin
376,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\RMLUI training.pdf,admin
377,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Root policy_March printing.pdf,admin
378,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Sabe Reinbusment.pdf,admin
379,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Sabe timesheet _ invoice .pdf,admin
380,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Sabe_s Timesheet Invoice.pdf,admin
381,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Sammiotzi check.pdf,admin
382,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Sammiotzi invoice.jpg,admin
383,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Sam_s club 3_7.pdf,admin
384,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\S_S ink cartridge.pdf,admin
385,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\S_S motel tax exempt application.pdf,motel
386,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\S_S Waste Connections.png,comm
387,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Taylor Roth_Audit.pdf,admin
388,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\The Fax Invoice_210610.pdf,admin
389,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\The Fax Invoice_211020.pdf,admin
390,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\The Fax Invoice_211153.pdf,admin
391,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\The Fax Invoice_211901.pdf,admin
392,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\The Fax Mailchimp Invoice.png,admin
393,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\West motel Tax exemption application.pdf,motel
394,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Westerner Motel water extraction .pdf,motel
395,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\March\Women_s Cultural Festival _Aseel CC.pdf,admin
396,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\May\Canva subscription.pdf,admin
397,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Fax Invoices\May\Invoice_1864_2023-05-04.pdf,admin
398,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Amazon _Debit.pdf,motel
399,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\BeauxSimone Consulting_Motel.png,motel
400,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\CHFA Feb Invoice.pdf,motel
401,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Debit_Periodic filling redevelopment_motel .pdf,motel
402,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\DJSmithCompany_WO19666_InvoiceI27813_2023022216020196.pdf,motel
403,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Falcon Surveying payment.pdf,motel
404,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Falcon surveying_Motel.pdf,motel
405,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Junk Truck motel_Debit(1).pdf,motel
406,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Junk Truck motel_Debit.pdf,motel
407,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Motel mgmt pay Feb1-15.pdf,motel
408,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Motel mgmt pay _Feb 16-28.pdf,motel
409,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\motelHD_water heater Feb 14.pdf,motel
410,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\motelHD_water heater order Feb 9th.pdf,motel
411,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\motelHD_water heater return Feb 10th.pdf,motel
412,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Periodic_Redev_Motel.png,motel
413,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Walmart_Remote Return.pdf,motel
414,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Water heater return Feb 18.pdf,motel
415,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\Westerner motel_ mechanical work.pdf,motel
416,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\2023 CC Processing Statements\Sand and Sage Jan.pdf,motel
417,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Feb\2023 CC Processing Statements\The Westerner Jan.pdf,motel
418,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Ace Hardware-Motels-Vanities.pdf,motel
419,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Ace Purchase_Motels.png,motel
420,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\amazon.com(1).pdf,motel
421,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\amazon.com.pdf,motel
422,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Backflow Testing_Motel .pdf,motel
423,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Backflow testing_Payment_Motel.png,motel
424,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Cenco Roofing_2nd payment invoice_Moyels.pdf,motel
425,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Cenco roofing_2nd Paymrnt.pdf,motel
426,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Cenco_Motel Roof repair_2nd half invoice payment.pdf,motel
427,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\CHFA_S$S_Jan payment.pdf,motel
428,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\CHFA_West.pdf,motel
429,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Denise Marfil.pdf,motel
430,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Denise MarfilJan 2nd Payment.pdf,motel
431,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Deposits to the Motels Savings accn.pdf,motel
432,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Fax Mng_S_S.pdf,motel
433,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Fax Part_Mng Wet.pdf,motel
434,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\HD .pdf,motel
435,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\HD Motel_$321.59.pdf,motel
436,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\HD motel_$50.59 .pdf,motel
437,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\HD_waterheeater.png,motel
438,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Home Depot-$321-S_S-MM CC.pdf,motel
439,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Home Depot-$50.59-S_S-MM CC.pdf,motel
440,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\How doers.pdf,motel
441,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Jesse Rinker_S_S_$20 door repair.pdf,motel
442,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Jesse_S_S_$150 door repair.pdf,motel
443,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Latino_West(1).pdf,motel
444,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Latino_West.pdf,motel
445,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\MHCD_Refund for extra fee charge.pdf,motel
446,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Monica_cc Motels TVs.pdf,motel
447,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Motel Door repair_Jesse Rinker .xlsx,motel
448,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Motel Plumbing work_Jesse Rinker .xlsx,motel
449,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\motelHD_water heater purchase Jan 24 .pdf,motel
450,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Storm Drainage Payment.pdf,motel
451,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Walmart Remote_Motels.pdf,motel
452,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\Jan\Xerox Scan_02082023094222.pdf,motel
453,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\2023 Motels Invoices\March\Denver Water eBill.pdf,motel
454,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Motel Managers Reimbursements\Dec 22-Jan 23\Xerox Scan_03092023145653.pdf,motel
455,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Motel Managers Reimbursements\Dec 22-Jan 23\Xerox Scan_03092023153511.pdf,motel
456,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Motel Managers Reimbursements\Feb 23\Xerox Scan_03092023145842.pdf,motel
457,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Motel Managers Reimbursements\Feb 23\Xerox Scan_03092023153355.pdf,motel
458,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Motel Managers Reimbursements\March 23\Xerox Scan_03092023150022.pdf,motel
459,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Motel Managers Reimbursements\Nov 22\Xerox Scan_03092023153208.pdf,motel
460,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\11_16_Kings rec..pdf,admin
461,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\11_3_KINGSoopers-2.pdf,admin
462,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\Hamden PressC District Newspaper Invoice-Hampden.pdf,motel
463,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\Oct_King Sooper Gift Card.pdf,admin
464,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\SAM_S 1st INVOICE.jpeg,admin
465,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\SAM_S 1st PAYMENT.pdf,admin
466,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\SAM_S 2nd PAYMENT.pdf,admin
467,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Fax Accounting\Neigborhood Activation Grant\SAM_S INVOICE FOR 2nd PAYMENT.jpeg,admin
468,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\April\S_S April_1,2,3,4,5,6.pdf",motel
469,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\April\S_S April_7,8,9,10,11,12.pdf",motel
470,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Feb\S_S Feb_1,2,3,4,5.pdf",motel
471,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Feb\S_S Feb_13,14,15,16.pdf",motel
472,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Feb\S_S Feb_17,18,19,20,21,22.pdf",motel
473,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Feb\S_S Feb_23,24,25,26,27.pdf",motel
474,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Feb\S_S Feb_28.pdf,motel
475,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Feb\S_S Feb_6,7,8,9,10,11,12.pdf",motel
476,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 1,2.pdf",motel
477,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 12,13,14,15,16.pdf",motel
478,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 17,18.pdf",motel
479,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 19,20,21,22,23.pdf",motel
480,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 24.pdf,motel
481,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 25.pdf,motel
482,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 26.pdf,motel
483,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 3,4,5,6,7,8.pdf",motel
484,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan 9,10,11.pdf",motel
485,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan_27,28,29,30.pdf",motel
486,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\Jan\S_S Jan_31.pdf,motel
487,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\March\S_S March_1,2,3,4,5.pdf",motel
488,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\March\S_S March_14,15,16,17,18,19.pdf",motel
489,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\March\S_S March_20,21,22,23,24,25,26.pdf",motel
490,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\March\S_S March_27,28,29,30.pdf",motel
491,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\March\S_S March_31.pdf,motel
492,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\March\S_S March_6,7,8.pdf",motel
493,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Scanned Reserations\March\S_S March_9,10,11,12,13.pdf",motel
494,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Sand and Sage Motel\Transactions\S_S Dialy Transactions_.xlsx,motel
495,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\April\West April_1,2,3,4,5,6.pdf",motel
496,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\April\West April_7,8,9,10,11,12.pdf",motel
497,"C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\2023 Motel Accounting\Westerner Motel\Scanned reservations\Feb\West Feb_1,2,3,4,5.pdf",motel
