,Filename,doc_word_count,motel_words,bso_words,edo_words,rso_issues_words,comm_words,admin_words,motel_words_perc,bso_words_perc,edo_words_perc,rso_issues_perc,comm_words_perc,admin_perc
128,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\BSO Friday Meetings\BSO_meeting_agenda_3_11_22.docx,158,0,5,0,0,0,0,0.0,0.03164556962025317,0.0,0.0,0.0,0.0
129,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\022822-I-District To Do.docx,38,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\BusinessDistrictResearch.docx,189,0,9,0,0,0,0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0
131,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Communications team meeting 3_9_22.docx,54,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
132,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Community-engagement-plan-1_18_22.docx,0,0,0,0,0,0,0,,,,,,
133,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Cristina_SOW .docx,169,0,2,0,0,0,0,0.0,0.011834319526627219,0.0,0.0,0.0,0.0
134,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Instructions- CE Plan table .docx,0,0,0,0,0,0,0,,,,,,
135,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\JJ Folsom_.docx,49,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
136,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Recomendation.docx,70,0,1,0,0,0,0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0
137,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\RFP for The Shift for 2021.docx,196,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
138,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Save-the-Date email draft.docx,76,0,7,0,0,0,0,0.0,0.09210526315789473,0.0,0.0,0.0,0.0
139,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\SHIFT 2021 Application_The_Fax_Partnership.docx,215,0,1,0,0,0,0,0.0,0.004651162790697674,0.0,0.0,0.0,0.0
140,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\TDFResponse.docx,413,0,36,0,18,0,0,0.0,0.08716707021791767,0.0,0.043583535108958835,0.0,0.0
141,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\111621_ECNA Focus group(1).docx,323,0,6,0,0,0,0,0.0,0.018575851393188854,0.0,0.0,0.0,0.0
142,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\111621_ECNA Focus group.docx,323,0,6,0,0,0,0,0.0,0.018575851393188854,0.0,0.0,0.0,0.0
143,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\CopyofFocusGroupDiscussionGuideResidents.docx,620,0,11,2,3,0,0,0.0,0.017741935483870968,0.0032258064516129032,0.004838709677419355,0.0,0.0
144,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FG recruitment email__letter(1).docx,91,0,3,0,0,0,0,0.0,0.03296703296703297,0.0,0.0,0.0,0.0
145,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FG recruitment email__letter.docx,120,0,4,0,3,0,0,0.0,0.03333333333333333,0.0,0.025,0.0,0.0
146,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FGTo_Do.docx,16,0,1,0,0,0,0,0.0,0.0625,0.0,0.0,0.0,0.0
147,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FocusFgroupFlyer(1).docx,37,0,1,0,0,0,0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0
148,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FocusFgroupFlyer.docx,53,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
149,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FocusGroupDiscussionGuide -Residents(1).docx,628,0,14,2,3,0,0,0.0,0.022292993630573247,0.0031847133757961785,0.004777070063694267,0.0,0.0
150,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FocusGroupDiscussionGuide -Residents.docx,611,0,10,2,3,0,0,0.0,0.016366612111292964,0.0032733224222585926,0.004909983633387889,0.0,0.0
151,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FocusGroupDiscussionGuideBusiness(1).docx,735,0,21,2,3,0,0,0.0,0.02857142857142857,0.0027210884353741495,0.004081632653061225,0.0,0.0
152,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\FocusGroupDiscussionGuideBusiness.docx,620,0,11,2,3,0,0,0.0,0.017741935483870968,0.0032258064516129032,0.004838709677419355,0.0,0.0
153,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Focus Groups\Focus_Group_Report.docx,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
154,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\International Business District\Letters of Support\Letter_of_support_ID.docx,82,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
155,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\KAISER\Colorado-Common-Grant-Report-_The_Fax_Partnership.docx,322,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
156,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\KAISER\Kaiser Report Narrative.docx,493,0,28,0,0,0,0,0.0,0.056795131845841784,0.0,0.0,0.0,0.0
157,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\RSO\RSO_meetingagenda_2_18_22.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\RSO\RSO_meetingagenda_2_25_22.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
159,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\RSO\RSO_meetingagenda_3_4_22.docx,44,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\RSO\RSO_meeting_agenda_3_10_22.docx,36,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
161,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\RSO\RSO_meeting_agenda_4_01_22.docx,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
162,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\01_10_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
163,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\01_31_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
164,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\02_07_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
165,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\02_28_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
166,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\03_07_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
167,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\03_14_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
168,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\03_28_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
169,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\04_04_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\11_09_21_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
171,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\11_22_21_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
172,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\12_06_21_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
173,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\12_13_21_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
174,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\12_20_21_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
175,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\mariana@thefaxdenver.com\Staff Meeting Agendas\Copy of  02_28_22_Staff Meeting Agenda.docx,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
176,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\April\April_Amalaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
177,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\April\April_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
178,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\April\April_Honey.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
179,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\April\April_Monica.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\April\April_Sabe.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
181,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\April\April_Veronica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
182,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Aug_Amlaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
183,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Aug_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
184,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Aug_Honey.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
185,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Aug_Kelly.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
186,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Aug_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
187,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Aug_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
188,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Aug_Veronica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
189,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Aug\Oct_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
190,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Dec\Dec_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
191,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Dec\Dec_Honey.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
192,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Dec\Dec_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
193,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Dec\Dec_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
194,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Dec\Dec_Veronica.docx,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
195,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Feb\Feb_Amalaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
196,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Feb\Feb_Honey.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
197,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Feb\Feb_Mariana.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
198,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Feb\Feb_Monica.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
199,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Feb\Feb_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Feb\Feb_Veronica.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
201,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Jan\Jan_Amalaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Jan\Jan_Mariana.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
203,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Jan\Jan_Monica.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
204,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Jan\Jan_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
205,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Jan\Jan_Veronica.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
206,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\July\July_Amlaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
207,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\July\July_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
208,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\July\July_Honey.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
209,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\July\July_Kelly.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\July\July_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
211,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\July\July_Sabe.docx,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
212,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\July\July_Veronica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
213,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\June\June_Amlaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
214,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\June\June_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
215,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\June\June_Honey.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
216,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\June\June_Kelly.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
217,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\June\June_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
218,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\June\June_Sabe.docx,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
219,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\June\June\June_Veronica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
220,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\March\March_Amalaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
221,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\March\March_Aseel.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
222,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\March\March_Honey.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
223,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\March\March_Mariana.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
224,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\March\March_Monica.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
225,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\March\March_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
226,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\March\March_Veronica.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
227,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\May\May_Amalaku.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
228,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\May\May_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
229,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\May\May_Honey.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
230,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\May\May_Kelly.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
231,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\May\May_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
232,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\May\May_Sabe.docx,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
233,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\May\May\May\May_Veronica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
234,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Nov\Nov_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
235,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Nov\Nov_Honey.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
236,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Nov\Nov_Kelly.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
237,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Nov\Nov_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
238,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Nov\Nov_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
239,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Nov\Nov_Veronica.docx,18,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
240,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Oct\Oct_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
241,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Oct\Oct_Honey.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Oct\Oct_Kelly.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
243,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Oct\Oct_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
244,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Oct\Oct_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
245,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Oct\Oct_Veronica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
246,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Sep\Sept_Aseel.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
247,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Sep\Sept_Honey.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
248,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Sep\Sept_Kelly.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
249,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Sep\Sept_Monica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Sep\Sept_Sabe.docx,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
251,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Salary Worksheet\Sep\Sept_Veronica.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
252,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Aug\TA_Aug_Honey worksheet.docx,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
253,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Aug\TA_Aug_Veronica Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
254,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\Aug\TA_Kelly_Aug Timesheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
255,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\July\TA_July_Amlaku Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
256,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\July\TA_July_Honey Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
257,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\July\TA_Kelly_July_ Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
258,C:\Users\ramosv\Desktop\MileHighHack\organize_chaos\Documents\Technical Assistance Grant\Salary Worksheets\June\TA_June_Amlaku Worksheet.docx,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
